# GK point, GK weight, GK - GL weight
-0.9604912687080187,0.1046562260264665,0.1046562260264665
-0.7745966692414803,0.2684880898683364,-0.2870674656872206
-0.4342437493468010,0.4013974147759609,0.4013974147759609
0.0000000000000008,0.4509165386584744,-0.4379723502304127
0.4342437493468035,0.4013974147759619,0.4013974147759619
0.7745966692414835,0.2684880898683331,-0.2870674656872231
0.9604912687080203,0.1046562260264670,0.1046562260264670
