# grid point, weight
-0.9992829840291237,0.0018398745955770
-0.9962240127779698,0.0042785083468627
-0.9907285468921889,0.0067102917659606
-0.9828088105937269,0.0091259686763262
-0.9724840346975698,0.0115193760768789
-0.9597794497589409,0.0138846126161168
-0.9447261340410098,0.0162158784103388
-0.9273609206218429,0.0185074644601604
-0.9077263027785309,0.0207537612580380
-0.8858703285078531,0.0229492710048897
-0.8618464823641236,0.0250886205533441
-0.8357135543195027,0.0271665743590979
-0.8075354957734571,0.0291780472082814
-0.7773812629903720,0.0311181166222197
-0.7453246483178473,0.0329820348837801
-0.7114440995848454,0.0347652406453562
-0.6758225281149857,0.0364633700854581
-0.6385471058213650,0.0380722675843502
-0.5997090518776258,0.0395879958915440
-0.5594034094862852,0.0410068457596659
-0.5177288132900328,0.0423253450208156
-0.4747872479948045,0.0435402670830279
-0.4306837987951111,0.0446486388259411
-0.3855263942122478,0.0456477478762938
-0.3394255419745844,0.0465351492453828
-0.2924940585862512,0.0473086713122702
-0.2448467932459533,0.0479664211379946
-0.1966003467915070,0.0485067890978843
-0.1478727863578722,0.0489284528205124
-0.0987833564469454,0.0492303804237481
-0.0494521871161597,0.0494118330399185
-0.0000000000000003,0.0494723666239309
0.0494521871161597,0.0494118330399181
0.0987833564469454,0.0492303804237476
0.1478727863578718,0.0489284528205122
0.1966003467915062,0.0485067890978840
0.2448467932459535,0.0479664211379950
0.2924940585862513,0.0473086713122687
0.3394255419745845,0.0465351492453839
0.3855263942122478,0.0456477478762927
0.4306837987951115,0.0446486388259408
0.4747872479948045,0.0435402670830275
0.5177288132900331,0.0423253450208154
0.5594034094862850,0.0410068457596662
0.5997090518776255,0.0395879958915439
0.6385471058213653,0.0380722675843499
0.6758225281149861,0.0364633700854577
0.7114440995848459,0.0347652406453559
0.7453246483178473,0.0329820348837792
0.7773812629903722,0.0311181166222195
0.8075354957734567,0.0291780472082807
0.8357135543195029,0.0271665743590978
0.8618464823641238,0.0250886205533450
0.8858703285078534,0.0229492710048900
0.9077263027785316,0.0207537612580389
0.9273609206218432,0.0185074644601614
0.9447261340410098,0.0162158784103386
0.9597794497589418,0.0138846126161155
0.9724840346975699,0.0115193760768800
0.9828088105937273,0.0091259686763265
0.9907285468921895,0.0067102917659602
0.9962240127779700,0.0042785083468637
0.9992829840291237,0.0018398745955771
